country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,156864.0,7301.0,0.0,0.0,52.0,2.0,0.0
Albania,195988.0,3035.0,0.0,0.0,465.0,6.0,0.0
Algeria,208839.0,6017.0,0.0,0.0,144.0,2.0,0.0
Andorra,16086.0,130.0,0.0,0.0,0.0,0.0,0.0
Angola,65011.0,1730.0,0.0,0.0,14.0,1.0,0.0
Antigua and Barbuda,4135.0,108.0,0.0,0.0,4.0,0.0,0.0
Argentina,5314702.0,116374.0,0.0,0.0,1095.0,14.0,0.0
Armenia,333583.0,7253.0,0.0,0.0,870.0,41.0,0.0
Australia,198442.0,1944.0,0.0,0.0,1465.0,6.0,0.0
Austria,1042571.0,11993.0,0.0,0.0,15297.0,42.0,0.0
Azerbaijan,572085.0,7599.0,0.0,0.0,1763.0,20.0,0.0
Bahamas,22655.0,671.0,0.0,0.0,0.0,0.0,0.0
Bahrain,277348.0,1394.0,0.0,0.0,26.0,1.0,0.0
Bangladesh,1573889.0,27946.0,0.0,0.0,178.0,0.0,0.0
Barbados,23623.0,206.0,0.0,0.0,197.0,0.0,0.0
Belarus,638402.0,4932.0,0.0,0.0,1859.0,16.0,0.0
Belgium,1581500.0,26568.0,0.0,0.0,0.0,0.0,0.0
Belize,29501.0,558.0,0.0,0.0,0.0,0.0,0.0
Benin,24846.0,161.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2632.0,3.0,0.0,0.0,0.0,0.0,0.0
Bolivia,528407.0,19051.0,0.0,0.0,1027.0,2.0,0.0
Bosnia and Herzegovina,268572.0,12219.0,0.0,0.0,0.0,0.0,0.0
Botswana,194445.0,2416.0,0.0,0.0,0.0,0.0,0.0
Brazil,22016439.0,612853.0,0.0,0.0,8215.0,207.0,0.0
Brunei,14444.0,96.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,672555.0,27180.0,0.0,0.0,1455.0,56.0,0.0
Burkina Faso,15514.0,265.0,0.0,0.0,0.0,0.0,0.0
Burundi,20332.0,38.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,38324.0,350.0,0.0,0.0,3.0,0.0,0.0
Cambodia,119826.0,2896.0,0.0,0.0,40.0,5.0,0.0
Cameroon,106190.0,1770.0,0.0,0.0,0.0,0.0,0.0
Canada,1764302.0,29492.0,0.0,0.0,1863.0,10.0,0.0
Central African Republic,11666.0,101.0,0.0,0.0,0.0,0.0,0.0
Chad,5107.0,175.0,0.0,0.0,0.0,0.0,0.0
Chile,1740496.0,38094.0,0.0,0.0,2611.0,15.0,0.0
China,110943.0,4849.0,0.0,0.0,20.0,0.0,0.0
Colombia,5045412.0,128054.0,0.0,0.0,2590.0,41.0,0.0
Comoros,4440.0,150.0,0.0,0.0,3.0,1.0,0.0
Congo,76597.0,1443.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,565548.0,7251.0,0.0,0.0,0.0,0.0,0.0
Croatia,566118.0,10243.0,0.0,0.0,5614.0,65.0,0.0
Cuba,960472.0,8293.0,0.0,0.0,287.0,3.0,0.0
Cyprus,129888.0,590.0,0.0,0.0,730.0,1.0,0.0
Czechia,1980849.0,32005.0,0.0,0.0,23033.0,126.0,0.0
Denmark,450974.0,2819.0,0.0,0.0,3833.0,11.0,0.0
Diamond Princess,712.0,13.0,0.0,0.0,0.0,0.0,0.0
Djibouti,13501.0,186.0,0.0,0.0,0.0,0.0,0.0
Dominica,5589.0,35.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,401914.0,4186.0,0.0,0.0,1068.0,3.0,0.0
Ecuador,523847.0,33121.0,0.0,0.0,2055.0,33.0,0.0
Egypt,349513.0,19872.0,0.0,0.0,902.0,61.0,0.0
El Salvador,118041.0,3751.0,0.0,0.0,0.0,5.0,0.0
Equatorial Guinea,13538.0,170.0,0.0,0.0,13.0,0.0,0.0
Eritrea,7156.0,54.0,0.0,0.0,23.0,1.0,0.0
Estonia,216544.0,1728.0,0.0,0.0,463.0,5.0,0.0
Eswatini,46486.0,1248.0,0.0,0.0,1.0,0.0,0.0
Ethiopia,370045.0,6672.0,0.0,0.0,178.0,10.0,0.0
Fiji,52453.0,695.0,0.0,0.0,0.0,0.0,0.0
Finland,177130.0,1391.0,0.0,0.0,1274.0,6.0,0.0
France,7497912.0,119407.0,0.0,0.0,22701.0,24.0,0.0
Gabon,37045.0,273.0,0.0,0.0,102.0,3.0,0.0
Gambia,9986.0,341.0,0.0,0.0,0.0,0.0,0.0
Georgia,808889.0,11422.0,0.0,0.0,4318.0,70.0,0.0
Germany,5374446.0,99067.0,0.0,0.0,45183.0,74.0,0.0
Ghana,130727.0,1207.0,0.0,0.0,0.0,0.0,0.0
Greece,874812.0,17237.0,0.0,0.0,5944.0,69.0,0.0
Grenada,5866.0,200.0,0.0,0.0,0.0,0.0,0.0
Guatemala,613713.0,15837.0,0.0,0.0,699.0,15.0,0.0
Guinea,30715.0,387.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,6434.0,146.0,0.0,0.0,0.0,0.0,0.0
Guyana,37184.0,971.0,0.0,0.0,0.0,0.0,0.0
Haiti,24768.0,711.0,0.0,0.0,0.0,0.0,0.0
Holy See,27.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,377420.0,10387.0,0.0,0.0,0.0,0.0,0.0
Hungary,998488.0,32780.0,0.0,0.0,0.0,0.0,0.0
Iceland,16435.0,34.0,0.0,0.0,0.0,0.0,0.0
India,34510413.0,465662.0,0.0,0.0,10488.0,313.0,0.0
Indonesia,4253098.0,143728.0,0.0,0.0,393.0,14.0,0.0
Iran,6073098.0,128852.0,0.0,0.0,3539.0,118.0,0.0
Iraq,2073835.0,23642.0,0.0,0.0,568.0,14.0,0.0
Ireland,524783.0,5609.0,0.0,0.0,5959.0,0.0,0.0
