country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,785.0,29.0,43.0,713.0,70.0,6.0,3.0
Albania,494.0,25.0,251.0,218.0,19.0,1.0,3.0
Algeria,2160.0,336.0,708.0,1116.0,90.0,10.0,17.0
Andorra,673.0,33.0,169.0,471.0,14.0,2.0,41.0
Angola,19.0,2.0,5.0,12.0,0.0,0.0,0.0
Antigua and Barbuda,23.0,2.0,3.0,18.0,0.0,0.0,0.0
Argentina,2443.0,111.0,596.0,1736.0,166.0,9.0,37.0
Armenia,1111.0,17.0,297.0,797.0,44.0,1.0,32.0
Australia,6440.0,63.0,2186.0,4191.0,25.0,1.0,0.0
Austria,14336.0,393.0,8098.0,5845.0,110.0,9.0,465.0
Azerbaijan,1253.0,13.0,404.0,836.0,56.0,0.0,53.0
Bahamas,49.0,8.0,6.0,35.0,0.0,0.0,0.0
Bahrain,1671.0,7.0,663.0,1001.0,143.0,0.0,18.0
Bangladesh,1231.0,50.0,49.0,1132.0,219.0,4.0,7.0
Barbados,73.0,5.0,15.0,53.0,1.0,1.0,2.0
Belarus,3728.0,36.0,203.0,3489.0,447.0,3.0,0.0
Belgium,33573.0,4440.0,7107.0,22026.0,2454.0,283.0,239.0
Belize,18.0,2.0,0.0,16.0,0.0,0.0,0.0
Benin,35.0,1.0,18.0,16.0,0.0,0.0,0.0
Bhutan,5.0,0.0,2.0,3.0,0.0,0.0,0.0
Bolivia,397.0,28.0,7.0,362.0,43.0,0.0,1.0
Bosnia and Herzegovina,1110.0,41.0,253.0,816.0,27.0,1.0,17.0
Botswana,13.0,1.0,0.0,12.0,0.0,0.0,0.0
Brazil,28320.0,1736.0,14026.0,12558.0,3058.0,204.0,10980.0
Brunei,136.0,1.0,108.0,27.0,0.0,0.0,1.0
Bulgaria,747.0,36.0,105.0,606.0,34.0,1.0,24.0
Burkina Faso,542.0,32.0,226.0,284.0,14.0,2.0,49.0
Burundi,5.0,1.0,0.0,4.0,0.0,0.0,0.0
Cabo Verde,56.0,1.0,1.0,54.0,45.0,0.0,0.0
Cambodia,122.0,0.0,96.0,26.0,0.0,0.0,5.0
Cameroon,848.0,17.0,165.0,666.0,0.0,3.0,35.0
Canada,28209.0,1514.0,8966.0,17729.0,1174.0,154.0,756.0
Central African Republic,12.0,0.0,4.0,8.0,1.0,0.0,0.0
Chad,23.0,0.0,2.0,21.0,0.0,0.0,0.0
Chile,8273.0,94.0,2937.0,5242.0,356.0,2.0,291.0
China,83356.0,3346.0,78311.0,1699.0,50.0,1.0,111.0
Colombia,3105.0,131.0,452.0,2522.0,126.0,4.0,98.0
Congo,371.0,26.0,32.0,313.0,70.0,1.0,7.0
Costa Rica,626.0,4.0,67.0,555.0,8.0,1.0,1.0
Croatia,1741.0,33.0,473.0,1235.0,37.0,2.0,58.0
Cuba,814.0,24.0,151.0,639.0,48.0,3.0,19.0
Cyprus,715.0,12.0,65.0,638.0,20.0,0.0,0.0
Czechia,6216.0,166.0,819.0,5231.0,105.0,5.0,177.0
Denmark,6876.0,309.0,2925.0,3642.0,170.0,10.0,236.0
Diamond Princess,712.0,12.0,639.0,61.0,0.0,0.0,0.0
Djibouti,435.0,2.0,71.0,362.0,72.0,0.0,18.0
Dominica,16.0,0.0,8.0,8.0,0.0,0.0,0.0
Dominican Republic,3614.0,189.0,208.0,3217.0,328.0,6.0,46.0
Ecuador,7858.0,388.0,780.0,6690.0,255.0,19.0,84.0
Egypt,2505.0,183.0,589.0,1733.0,155.0,5.0,0.0
El Salvador,159.0,6.0,30.0,123.0,10.0,0.0,5.0
Equatorial Guinea,51.0,0.0,4.0,47.0,10.0,0.0,0.0
Eritrea,35.0,0.0,0.0,35.0,1.0,0.0,0.0
Estonia,1400.0,35.0,117.0,1248.0,27.0,4.0,2.0
Eswatini,15.0,0.0,8.0,7.0,0.0,0.0,0.0
Ethiopia,85.0,3.0,15.0,67.0,3.0,0.0,1.0
Fiji,16.0,0.0,0.0,16.0,0.0,0.0,0.0
Finland,3237.0,72.0,300.0,2865.0,76.0,8.0,0.0
France,133585.0,17169.0,31470.0,84946.0,3209.0,1440.0,2372.0
Gabon,80.0,1.0,4.0,75.0,23.0,0.0,3.0
Gambia,9.0,1.0,2.0,6.0,0.0,0.0,0.0
Georgia,306.0,3.0,71.0,232.0,6.0,0.0,2.0
Germany,134753.0,3804.0,72600.0,58349.0,3394.0,510.0,4400.0
Ghana,636.0,8.0,17.0,611.0,0.0,0.0,0.0
Greece,2192.0,102.0,269.0,1821.0,22.0,1.0,0.0
Grenada,14.0,0.0,0.0,14.0,0.0,0.0,0.0
Guatemala,180.0,5.0,19.0,156.0,13.0,0.0,0.0
Guinea,404.0,1.0,31.0,372.0,41.0,1.0,0.0
Guinea-Bissau,43.0,0.0,0.0,43.0,5.0,0.0,0.0
