country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,156166.0,7268.0,0.0,0.0,42.0,2.0,0.0
Albania,183873.0,2902.0,0.0,0.0,591.0,9.0,0.0
Algeria,206160.0,5907.0,0.0,0.0,91.0,3.0,0.0
Andorra,15505.0,130.0,0.0,0.0,43.0,0.0,0.0
Angola,64226.0,1705.0,0.0,0.0,100.0,2.0,0.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,4040.0,102.0,0.0,0.0,4.0,0.0,0.0
Argentina,5286074.0,115916.0,0.0,0.0,1589.0,27.0,0.0
Armenia,302450.0,6189.0,0.0,0.0,2307.0,38.0,0.0
Australia,167790.0,1708.0,0.0,0.0,1886.0,12.0,0.0
Austria,813334.0,11316.0,0.0,0.0,4248.0,27.0,0.0
Azerbaijan,524788.0,6995.0,0.0,0.0,2420.0,29.0,0.0
Bahamas,22351.0,643.0,0.0,0.0,92.0,1.0,0.0
Bahrain,276718.0,1393.0,0.0,0.0,33.0,0.0,0.0
Bangladesh,1568857.0,27847.0,0.0,0.0,294.0,6.0,0.0
Barbados,16782.0,151.0,0.0,0.0,358.0,2.0,0.0
Belarus,594203.0,4580.0,0.0,0.0,1979.0,17.0,0.0
Belgium,1351913.0,25976.0,0.0,0.0,9195.0,30.0,0.0
Belize,26625.0,491.0,0.0,0.0,199.0,2.0,0.0
Benin,24749.0,161.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2621.0,3.0,0.0,0.0,1.0,0.0,0.0
Bolivia,511854.0,18911.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,252083.0,11477.0,0.0,0.0,819.0,27.0,0.0
Botswana,186594.0,2406.0,0.0,0.0,609.0,4.0,0.0
Brazil,21785802.0,607325.0,0.0,0.0,13686.0,373.0,0.0
Brunei,12823.0,83.0,0.0,0.0,113.0,1.0,0.0
Bulgaria,592943.0,23718.0,0.0,0.0,5178.0,124.0,0.0
Burkina Faso,14793.0,214.0,0.0,0.0,0.0,0.0,0.0
Burundi,20016.0,38.0,0.0,0.0,28.0,0.0,0.0
Cabo Verde,38181.0,349.0,0.0,0.0,12.0,0.0,0.0
Cambodia,118220.0,2766.0,0.0,0.0,109.0,8.0,0.0
Cameroon,102499.0,1686.0,0.0,0.0,0.0,0.0,0.0
Canada,1714281.0,29000.0,0.0,0.0,2648.0,51.0,0.0
Central African Republic,11518.0,100.0,0.0,0.0,0.0,0.0,0.0
Chad,5069.0,174.0,0.0,0.0,0.0,0.0,0.0
Chile,1688454.0,37719.0,0.0,0.0,2136.0,22.0,0.0
China,121102.0,4849.0,0.0,0.0,87.0,0.0,0.0
Colombia,4997444.0,127195.0,0.0,0.0,1750.0,36.0,0.0
Comoros,4239.0,147.0,0.0,0.0,6.0,0.0,0.0
Congo,74793.0,1349.0,0.0,0.0,455.0,9.0,0.0
Costa Rica,559250.0,7021.0,0.0,0.0,596.0,13.0,0.0
Croatia,458090.0,9142.0,0.0,0.0,4154.0,26.0,0.0
Cuba,949747.0,8219.0,0.0,0.0,900.0,9.0,0.0
Cyprus,123908.0,572.0,0.0,0.0,200.0,0.0,0.0
Czechia,1747701.0,30689.0,0.0,0.0,5842.0,22.0,0.0
Denmark,385513.0,2711.0,0.0,0.0,2007.0,1.0,0.0
Diamond Princess,712.0,13.0,0.0,0.0,0.0,0.0,0.0
Djibouti,13472.0,181.0,0.0,0.0,11.0,0.0,0.0
Dominica,4742.0,31.0,0.0,0.0,51.0,0.0,0.0
Dominican Republic,379336.0,4124.0,0.0,0.0,1102.0,6.0,0.0
Ecuador,516430.0,32966.0,0.0,0.0,263.0,4.0,0.0
Egypt,328209.0,18483.0,0.0,0.0,923.0,55.0,0.0
El Salvador,113422.0,3604.0,0.0,0.0,0.0,8.0,0.0
