country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,39341.0,1462.0,32852.0,5027.0,44.0,0.0,10.0
Albania,14266.0,396.0,8675.0,5195.0,149.0,4.0,139.0
Algeria,52136.0,1760.0,36578.0,13798.0,141.0,4.0,96.0
Andorra,2110.0,53.0,1540.0,517.0,0.0,0.0,0.0
Angola,5402.0,195.0,2577.0,2630.0,32.0,2.0,141.0
Antigua and Barbuda,107.0,3.0,96.0,8.0,0.0,0.0,0.0
Argentina,798486.0,21018.0,636672.0,140796.0,7668.0,223.0,10558.0
Armenia,52496.0,977.0,44672.0,6847.0,571.0,5.0,89.0
Australia,27148.0,894.0,24890.0,1364.0,13.0,0.0,24.0
Austria,48146.0,813.0,38629.0,8704.0,714.0,4.0,584.0
Azerbaijan,40691.0,596.0,38496.0,1599.0,130.0,1.0,142.0
Bahamas,4409.0,96.0,2375.0,1938.0,77.0,0.0,0.0
Bahrain,72662.0,260.0,67475.0,4927.0,352.0,2.0,662.0
Bangladesh,368690.0,5348.0,281656.0,81686.0,1125.0,23.0,1587.0
Barbados,199.0,7.0,182.0,10.0,3.0,0.0,0.0
Belarus,79852.0,851.0,75148.0,3853.0,0.0,0.0,0.0
Belgium,130235.0,10064.0,19679.0,100492.0,2612.0,20.0,34.0
Belize,2131.0,29.0,1346.0,756.0,51.0,1.0,56.0
Benin,2357.0,41.0,1973.0,343.0,0.0,0.0,0.0
Bhutan,298.0,0.0,237.0,61.0,15.0,0.0,7.0
Bolivia,136868.0,8101.0,97547.0,31220.0,299.0,28.0,442.0
Bosnia and Herzegovina,28354.0,879.0,21859.0,5616.0,379.0,8.0,751.0
Botswana,3172.0,16.0,710.0,2446.0,0.0,0.0,0.0
Brazil,4915289.0,146352.0,4375354.0,393583.0,8456.0,365.0,14246.0
Brunei,146.0,3.0,142.0,1.0,0.0,0.0,0.0
Bulgaria,21587.0,844.0,15014.0,5729.0,69.0,3.0,30.0
Burkina Faso,2167.0,59.0,1419.0,689.0,13.0,0.0,22.0
Burundi,513.0,1.0,472.0,40.0,0.0,0.0,0.0
Cabo Verde,6360.0,65.0,5416.0,879.0,64.0,3.0,7.0
Cambodia,278.0,0.0,275.0,3.0,0.0,0.0,0.0
Cameroon,20924.0,420.0,19764.0,740.0,0.0,0.0,0.0
Canada,168501.0,9533.0,142502.0,16466.0,2141.0,45.0,1791.0
Central African Republic,4845.0,62.0,1914.0,2869.0,0.0,0.0,0.0
Chad,1217.0,86.0,1075.0,56.0,3.0,1.0,0.0
Chile,470179.0,12979.0,442070.0,15130.0,1708.0,60.0,1189.0
