country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,154487.0,7186.0,0.0,0.0,0.0,0.0,0.0
Albania,162173.0,2574.0,0.0,0.0,849.0,5.0,0.0
Algeria,201425.0,5681.0,0.0,0.0,201.0,11.0,0.0
Andorra,15124.0,130.0,0.0,0.0,0.0,0.0,0.0
Angola,52307.0,1388.0,0.0,0.0,99.0,10.0,0.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,2603.0,55.0,0.0,0.0,0.0,0.0,0.0
Argentina,5238610.0,114367.0,0.0,0.0,1451.0,81.0,0.0
Armenia,253093.0,5117.0,0.0,0.0,1011.0,16.0,0.0
Australia,85628.0,1162.0,0.0,0.0,1572.0,14.0,0.0
Austria,722357.0,10889.0,0.0,0.0,1902.0,7.0,0.0
Azerbaijan,467173.0,6227.0,0.0,0.0,0.0,0.0,0.0
Bahamas,20030.0,504.0,0.0,0.0,0.0,0.0,0.0
Bahrain,274179.0,1388.0,0.0,0.0,72.0,0.0,0.0
Bangladesh,1541300.0,27182.0,0.0,0.0,1190.0,35.0,0.0
Barbados,6358.0,57.0,0.0,0.0,0.0,0.0,0.0
Belarus,514446.0,3991.0,0.0,0.0,1986.0,13.0,0.0
Belgium,1219814.0,25497.0,0.0,0.0,0.0,0.0,0.0
Belize,18532.0,389.0,0.0,0.0,0.0,0.0,0.0
Benin,21450.0,146.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2597.0,3.0,0.0,0.0,1.0,0.0,0.0
Bolivia,496950.0,18654.0,0.0,0.0,250.0,6.0,0.0
Bosnia and Herzegovina,225857.0,10203.0,0.0,0.0,0.0,0.0,0.0
Botswana,172252.0,2343.0,0.0,0.0,0.0,0.0,0.0
Brazil,21234573.0,590766.0,0.0,0.0,124878.0,586.0,0.0
Brunei,4957.0,26.0,0.0,0.0,143.0,2.0,0.0
Bulgaria,481728.0,19985.0,0.0,0.0,951.0,30.0,0.0
Burkina Faso,14025.0,172.0,0.0,0.0,22.0,0.0,0.0
Burundi,14189.0,38.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,36970.0,327.0,0.0,0.0,0.0,0.0,0.0
Cambodia,103482.0,2096.0,0.0,0.0,648.0,7.0,0.0
Cameroon,85414.0,1368.0,0.0,0.0,0.0,0.0,0.0
Canada,1576527.0,27533.0,0.0,0.0,1998.0,8.0,0.0
Central African Republic,11309.0,100.0,0.0,0.0,0.0,0.0,0.0
Chad,5026.0,174.0,0.0,0.0,1.0,0.0,0.0
Chile,1646994.0,37339.0,0.0,0.0,591.0,21.0,0.0
China,119038.0,4849.0,0.0,0.0,80.0,0.0,0.0
Colombia,4939251.0,125860.0,0.0,0.0,1655.0,34.0,0.0
Comoros,4104.0,147.0,0.0,0.0,0.0,0.0,0.0
Congo,70088.0,1251.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,505163.0,5949.0,0.0,0.0,0.0,0.0,0.0
Croatia,391109.0,8493.0,0.0,0.0,1455.0,12.0,0.0
Cuba,792933.0,6733.0,0.0,0.0,8517.0,57.0,0.0
Cyprus,118723.0,545.0,0.0,0.0,153.0,0.0,0.0
Czechia,1685878.0,30429.0,0.0,0.0,443.0,2.0,0.0
Denmark,355916.0,2627.0,0.0,0.0,341.0,3.0,0.0
Diamond Princess,712.0,13.0,0.0,0.0,0.0,0.0,0.0
Djibouti,11960.0,157.0,0.0,0.0,0.0,0.0,0.0
Dominica,2758.0,8.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,355013.0,4027.0,0.0,0.0,297.0,0.0,0.0
Ecuador,506974.0,32655.0,0.0,0.0,435.0,21.0,0.0
Egypt,296276.0,16951.0,0.0,0.0,637.0,16.0,0.0
El Salvador,99701.0,3090.0,0.0,0.0,0.0,12.0,0.0
Equatorial Guinea,11063.0,137.0,0.0,0.0,0.0,0.0,0.0
Eritrea,6671.0,40.0,0.0,0.0,2.0,0.0,0.0
Estonia,149314.0,1325.0,0.0,0.0,391.0,3.0,0.0
Eswatini,45352.0,1194.0,0.0,0.0,35.0,0.0,0.0
Ethiopia,332003.0,5115.0,0.0,0.0,1509.0,25.0,0.0
Fiji,49880.0,566.0,0.0,0.0,161.0,0.0,0.0
Finland,136569.0,1087.0,0.0,0.0,389.0,1.0,0.0
France,7037931.0,116662.0,0.0,0.0,7972.0,44.0,0.0
Gabon,27643.0,175.0,0.0,0.0,0.0,0.0,0.0
Gambia,9867.0,330.0,0.0,0.0,0.0,0.0,0.0
Georgia,593763.0,8498.0,0.0,0.0,1997.0,52.0,0.0
Germany,4144165.0,92964.0,0.0,0.0,7103.0,36.0,0.0
Ghana,125005.0,1118.0,0.0,0.0,265.0,2.0,0.0
Greece,629498.0,14433.0,0.0,0.0,2184.0,39.0,0.0
Grenada,3490.0,48.0,0.0,0.0,0.0,0.0,0.0
Guatemala,528588.0,12999.0,0.0,0.0,3427.0,52.0,0.0
Guinea,30136.0,370.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,6078.0,130.0,0.0,0.0,9.0,0.0,0.0
Guyana,29345.0,713.0,0.0,0.0,273.0,7.0,0.0
Haiti,21330.0,596.0,0.0,0.0,0.0,0.0,0.0
Holy See,27.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,357654.0,9491.0,0.0,0.0,947.0,39.0,0.0
Hungary,817159.0,30123.0,0.0,0.0,0.0,0.0,0.0
Iceland,11404.0,33.0,0.0,0.0,0.0,0.0,0.0
India,33448163.0,444838.0,0.0,0.0,30773.0,309.0,0.0
Indonesia,4188529.0,140323.0,0.0,0.0,3385.0,185.0,0.0
Iran,5408860.0,116791.0,0.0,0.0,12847.0,355.0,0.0
Iraq,1972705.0,21775.0,0.0,0.0,1959.0,36.0,0.0
Ireland,374143.0,5179.0,0.0,0.0,1456.0,0.0,0.0
Israel,1220397.0,7511.0,0.0,0.0,8954.0,17.0,0.0
Italy,4632275.0,130284.0,0.0,0.0,4576.0,51.0,0.0
