country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,57534.0,2533.0,52083.0,2918.0,42.0,1.0,61.0
Albania,129128.0,2335.0,100013.0,26780.0,169.0,4.0,572.0
Algeria,119142.0,3144.0,83048.0,32950.0,167.0,3.0,119.0
Andorra,12641.0,121.0,11989.0,531.0,0.0,0.0,0.0
Angola,23951.0,557.0,22175.0,1219.0,110.0,0.0,31.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,1209.0,31.0,947.0,231.0,8.0,0.0,0.0
Argentina,2629156.0,58925.0,2300232.0,269999.0,24999.0,383.0,21746.0
Armenia,206142.0,3817.0,185125.0,17200.0,1014.0,23.0,882.0
Australia,29484.0,910.0,23114.0,5460.0,15.0,0.0,6.0
Austria,586883.0,9813.0,547604.0,29466.0,2678.0,34.0,2615.0
Azerbaijan,294211.0,4045.0,257942.0,32224.0,2317.0,36.0,2109.0
Bahamas,9505.0,190.0,8965.0,350.0,0.0,0.0,0.0
Bahrain,160934.0,574.0,149159.0,11201.0,970.0,5.0,1066.0
Bangladesh,707362.0,10081.0,597214.0,100067.0,4192.0,94.0,5915.0
Barbados,3753.0,44.0,3638.0,71.0,9.0,0.0,4.0
Belarus,340023.0,2393.0,330483.0,7147.0,1222.0,10.0,1348.0
Belgium,939309.0,23636.0,0.0,915673.0,3993.0,33.0,0.0
Belize,12529.0,318.0,12141.0,70.0,7.0,0.0,1.0
Benin,7611.0,95.0,6728.0,788.0,0.0,0.0,0.0
Bhutan,934.0,1.0,876.0,57.0,5.0,0.0,0.0
Bolivia,286114.0,12603.0,235495.0,38016.0,823.0,84.0,899.0
Bosnia and Herzegovina,187715.0,7702.0,144932.0,35081.0,1343.0,60.0,988.0
Botswana,44075.0,671.0,39493.0,3911.0,631.0,8.0,570.0
Brazil,13759207.0,365935.0,12084851.0,1308421.0,71183.0,3491.0,50971.0
Brunei,221.0,3.0,206.0,12.0,2.0,0.0,0.0
Bulgaria,382761.0,14979.0,300391.0,67391.0,2185.0,108.0,3393.0
Burkina Faso,13064.0,154.0,12730.0,180.0,14.0,0.0,41.0
Burundi,3424.0,6.0,773.0,2645.0,91.0,0.0,0.0
Cabo Verde,19780.0,188.0,17802.0,1790.0,255.0,0.0,157.0
Cambodia,5218.0,36.0,2319.0,2863.0,344.0,1.0,29.0
Cameroon,61731.0,919.0,35261.0,25551.0,0.0,0.0,0.0
Canada,1098013.0,23501.0,999374.0,75138.0,9735.0,55.0,6634.0
Central African Republic,5682.0,75.0,5112.0,495.0,0.0,0.0,0.0
