country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,156307.0,7281.0,0.0,0.0,23.0,0.0,0.0
Albania,186222.0,2937.0,0.0,0.0,725.0,6.0,0.0
Algeria,206649.0,5927.0,0.0,0.0,83.0,3.0,0.0
Andorra,15516.0,130.0,0.0,0.0,0.0,0.0,0.0
Angola,64487.0,1713.0,0.0,0.0,29.0,0.0,0.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,4069.0,102.0,0.0,0.0,7.0,0.0,0.0
Argentina,5291285.0,116010.0,0.0,0.0,1340.0,21.0,0.0
Armenia,310629.0,6441.0,0.0,0.0,1232.0,62.0,0.0
Australia,174276.0,1768.0,0.0,0.0,1111.0,12.0,0.0
Austria,840902.0,11380.0,0.0,0.0,5398.0,11.0,0.0
Azerbaijan,534748.0,7132.0,0.0,0.0,2178.0,31.0,0.0
Bahamas,22429.0,643.0,0.0,0.0,22.0,0.0,0.0
Bahrain,276917.0,1393.0,0.0,0.0,43.0,0.0,0.0
Bangladesh,1569982.0,27873.0,0.0,0.0,229.0,3.0,0.0
Barbados,18459.0,158.0,0.0,0.0,436.0,2.0,0.0
Belarus,604037.0,4662.0,0.0,0.0,1979.0,16.0,0.0
Belgium,1360650.0,25994.0,0.0,0.0,0.0,0.0,0.0
Belize,27305.0,499.0,0.0,0.0,156.0,4.0,0.0
Benin,24749.0,161.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2621.0,3.0,0.0,0.0,0.0,0.0,0.0
Bolivia,513810.0,18928.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,255054.0,11654.0,0.0,0.0,706.0,47.0,0.0
Botswana,187281.0,2407.0,0.0,0.0,0.0,0.0,0.0
Brazil,21825169.0,608337.0,0.0,0.0,5918.0,152.0,0.0
Brunei,13321.0,89.0,0.0,0.0,75.0,0.0,0.0
Bulgaria,614362.0,24454.0,0.0,0.0,5863.0,145.0,0.0
Burkina Faso,15103.0,221.0,0.0,0.0,310.0,7.0,0.0
Burundi,20087.0,38.0,0.0,0.0,9.0,0.0,0.0
Cabo Verde,38219.0,349.0,0.0,0.0,1.0,0.0,0.0
Cambodia,118787.0,2807.0,0.0,0.0,174.0,13.0,0.0
Cameroon,102499.0,1686.0,0.0,0.0,0.0,0.0,0.0
Canada,1720346.0,29057.0,0.0,0.0,1836.0,33.0,0.0
Central African Republic,11579.0,100.0,0.0,0.0,0.0,0.0,0.0
Chad,5107.0,175.0,0.0,0.0,2.0,0.0,0.0
Chile,1698127.0,37782.0,0.0,0.0,1341.0,5.0,0.0
China,109850.0,4849.0,0.0,0.0,112.0,0.0,0.0
Colombia,5005402.0,127348.0,0.0,0.0,1425.0,37.0,0.0
Comoros,4272.0,147.0,0.0,0.0,6.0,0.0,0.0
Congo,75235.0,1376.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,561054.0,7093.0,0.0,0.0,491.0,15.0,0.0
Croatia,472259.0,9291.0,0.0,0.0,785.0,40.0,0.0
Cuba,953183.0,8246.0,0.0,0.0,549.0,6.0,0.0
Cyprus,124724.0,576.0,0.0,0.0,280.0,1.0,0.0
Czechia,1773291.0,30807.0,0.0,0.0,7637.0,32.0,0.0
Denmark,394332.0,2719.0,0.0,0.0,2070.0,0.0,0.0
Diamond Princess,712.0,13.0,0.0,0.0,0.0,0.0,0.0
Djibouti,13486.0,182.0,0.0,0.0,4.0,1.0,0.0
Dominica,4823.0,32.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,383317.0,4138.0,0.0,0.0,841.0,5.0,0.0
Ecuador,518223.0,32980.0,0.0,0.0,48.0,0.0,0.0
