country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,153033.0,7109.0,0.0,0.0,26.0,6.0,0.0
Albania,144847.0,2492.0,0.0,0.0,768.0,2.0,0.0
Algeria,195162.0,5209.0,0.0,0.0,491.0,30.0,0.0
Andorra,15025.0,130.0,0.0,0.0,0.0,0.0,0.0
Angola,47168.0,1201.0,0.0,0.0,89.0,9.0,0.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,1651.0,43.0,0.0,0.0,13.0,0.0,0.0
Argentina,5173531.0,111383.0,0.0,0.0,2073.0,59.0,0.0
Armenia,241336.0,4823.0,0.0,0.0,383.0,11.0,0.0
Australia,52611.0,1003.0,0.0,0.0,1355.0,4.0,0.0
Austria,685956.0,10781.0,0.0,0.0,1415.0,4.0,0.0
Azerbaijan,417996.0,5553.0,0.0,0.0,4010.0,41.0,0.0
Bahamas,17940.0,354.0,0.0,0.0,0.0,0.0,0.0
Bahrain,272341.0,1388.0,0.0,0.0,95.0,0.0,0.0
Bangladesh,1493537.0,26015.0,0.0,0.0,3948.0,89.0,0.0
Barbados,4931.0,49.0,0.0,0.0,50.0,1.0,0.0
Belarus,479306.0,3757.0,0.0,0.0,1405.0,12.0,0.0
Belgium,1177909.0,25360.0,0.0,0.0,0.0,0.0,0.0
Belize,16012.0,356.0,0.0,0.0,0.0,0.0,0.0
Benin,13366.0,128.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2594.0,3.0,0.0,0.0,0.0,0.0,0.0
Bolivia,490056.0,18411.0,0.0,0.0,254.0,9.0,0.0
Bosnia and Herzegovina,212306.0,9785.0,0.0,0.0,0.0,0.0,0.0
Botswana,153793.0,2213.0,0.0,0.0,0.0,0.0,0.0
Brazil,20745549.0,579565.0,0.0,0.0,11263.0,278.0,0.0
Brunei,2462.0,7.0,0.0,0.0,82.0,0.0,0.0
Bulgaria,451599.0,18731.0,0.0,0.0,451.0,26.0,0.0
Burkina Faso,13762.0,171.0,0.0,0.0,3.0,0.0,0.0
Burundi,11994.0,38.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,35227.0,309.0,0.0,0.0,80.0,1.0,0.0
Cambodia,92208.0,1881.0,0.0,0.0,438.0,11.0,0.0
Cameroon,83425.0,1350.0,0.0,0.0,0.0,0.0,0.0
Canada,1494699.0,27083.0,0.0,0.0,1434.0,3.0,0.0
Central African Republic,11270.0,99.0,0.0,0.0,0.0,0.0,0.0
Chad,4991.0,174.0,0.0,0.0,1.0,0.0,0.0
Chile,1637829.0,36885.0,0.0,0.0,595.0,44.0,0.0
China,107012.0,4848.0,0.0,0.0,30.0,0.0,0.0
Colombia,4905258.0,124811.0,0.0,0.0,1954.0,68.0,0.0
Comoros,4062.0,147.0,0.0,0.0,0.0,0.0,0.0
Congo,68041.0,1240.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,455784.0,5431.0,0.0,0.0,0.0,0.0,0.0
Croatia,373191.0,8325.0,0.0,0.0,377.0,1.0,0.0
Cuba,640438.0,5144.0,0.0,0.0,6277.0,77.0,0.0
Cyprus,114791.0,506.0,0.0,0.0,213.0,1.0,0.0
Czechia,1678862.0,30402.0,0.0,0.0,131.0,1.0,0.0
Denmark,345421.0,2582.0,0.0,0.0,742.0,3.0,0.0
Diamond Princess,712.0,13.0,0.0,0.0,0.0,0.0,0.0
Djibouti,11741.0,157.0,0.0,0.0,13.0,0.0,0.0
Dominica,1638.0,4.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,349859.0,4007.0,0.0,0.0,239.0,0.0,0.0
Ecuador,501140.0,32232.0,0.0,0.0,91.0,9.0,0.0
Egypt,287899.0,16721.0,0.0,0.0,255.0,7.0,0.0
El Salvador,94060.0,2898.0,0.0,0.0,0.0,8.0,0.0
Equatorial Guinea,9326.0,124.0,0.0,0.0,153.0,1.0,0.0
Eritrea,6640.0,37.0,0.0,0.0,1.0,0.0,0.0
