country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,35978.0,1227.0,24602.0,10149.0,60.0,14.0,52.0
Albania,4570.0,128.0,2608.0,1834.0,104.0,5.0,85.0
Algeria,26159.0,1136.0,17369.0,7654.0,675.0,12.0,0.0
Andorra,897.0,52.0,803.0,42.0,8.0,0.0,0.0
Angola,880.0,35.0,241.0,604.0,29.0,2.0,5.0
Antigua and Barbuda,82.0,3.0,60.0,19.0,6.0,0.0,2.0
Argentina,153520.0,2807.0,65447.0,85266.0,5493.0,105.0,2632.0
Armenia,36613.0,692.0,25734.0,10187.0,451.0,4.0,490.0
Australia,13950.0,145.0,8938.0,4867.0,355.0,6.0,163.0
Austria,20214.0,711.0,18042.0,1461.0,115.0,0.0,99.0
Azerbaijan,29312.0,400.0,21547.0,7365.0,332.0,9.0,573.0
Bahamas,316.0,11.0,91.0,214.0,42.0,0.0,0.0
Bahrain,38458.0,136.0,34826.0,3496.0,462.0,2.0,414.0
Bangladesh,218658.0,2836.0,120976.0,94846.0,2548.0,35.0,1768.0
Barbados,108.0,7.0,94.0,7.0,2.0,0.0,0.0
Belarus,66846.0,524.0,59755.0,6567.0,158.0,5.0,316.0
Belgium,65199.0,9817.0,17394.0,37988.0,352.0,5.0,25.0
Belize,48.0,2.0,26.0,20.0,1.0,0.0,1.0
Benin,1694.0,34.0,918.0,742.0,0.0,0.0,0.0
Bhutan,92.0,0.0,85.0,7.0,0.0,0.0,2.0
Bolivia,66456.0,2473.0,20614.0,43369.0,1204.0,66.0,584.0
Bosnia and Herzegovina,9767.0,280.0,4555.0,4932.0,305.0,6.0,188.0
Botswana,686.0,1.0,52.0,633.0,94.0,0.0,4.0
Brazil,2343366.0,85238.0,1693214.0,564914.0,55891.0,1156.0,72901.0
Brunei,141.0,3.0,138.0,0.0,0.0,0.0,0.0
Bulgaria,10123.0,337.0,5252.0,4534.0,270.0,8.0,221.0
Burkina Faso,1075.0,53.0,920.0,102.0,5.0,0.0,1.0
Burundi,345.0,1.0,270.0,74.0,0.0,0.0,0.0
Cabo Verde,2220.0,22.0,1216.0,982.0,30.0,1.0,66.0
