country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,155191.0,7206.0,0.0,0.0,17.0,2.0,0.0
Albania,170778.0,2705.0,0.0,0.0,647.0,7.0,0.0
Algeria,203517.0,5815.0,0.0,0.0,158.0,3.0,0.0
Andorra,15222.0,130.0,0.0,0.0,0.0,0.0,0.0
Angola,58076.0,1567.0,0.0,0.0,1493.0,30.0,0.0
Antigua and Barbuda,3336.0,81.0,0.0,0.0,105.0,2.0,0.0
Argentina,5258466.0,115225.0,0.0,0.0,1564.0,46.0,0.0
Armenia,262631.0,5339.0,0.0,0.0,934.0,20.0,0.0
Australia,109516.0,1321.0,0.0,0.0,2335.0,10.0,0.0
Austria,744964.0,11014.0,0.0,0.0,1869.0,5.0,0.0
Azerbaijan,484591.0,6543.0,0.0,0.0,689.0,18.0,0.0
Bahamas,21114.0,533.0,0.0,0.0,130.0,2.0,0.0
Bahrain,275130.0,1389.0,0.0,0.0,73.0,0.0,0.0
Bangladesh,1556758.0,27531.0,0.0,0.0,847.0,21.0,0.0
Barbados,8609.0,78.0,0.0,0.0,228.0,4.0,0.0
Belarus,540079.0,4159.0,0.0,0.0,1993.0,16.0,0.0
Belgium,1247197.0,25612.0,0.0,0.0,2243.0,10.0,0.0
Belize,21003.0,418.0,0.0,0.0,202.0,4.0,0.0
Benin,23890.0,159.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2601.0,3.0,0.0,0.0,0.0,0.0,0.0
Bolivia,500823.0,18750.0,0.0,0.0,378.0,15.0,0.0
Bosnia and Herzegovina,235536.0,10635.0,0.0,0.0,761.0,29.0,0.0
Botswana,179220.0,2368.0,0.0,0.0,0.0,0.0,0.0
Brazil,21450424.0,597522.0,0.0,0.0,18062.0,490.0,0.0
Brunei,7326.0,43.0,0.0,0.0,210.0,1.0,0.0
Bulgaria,504253.0,20969.0,0.0,0.0,2091.0,87.0,0.0
Burkina Faso,14262.0,184.0,0.0,0.0,19.0,0.0,0.0
Burundi,17979.0,38.0,0.0,0.0,251.0,0.0,0.0
Cabo Verde,37604.0,340.0,0.0,0.0,28.0,1.0,0.0
Cambodia,112883.0,2336.0,0.0,0.0,232.0,17.0,0.0
Cameroon,92303.0,1459.0,0.0,0.0,0.0,0.0,0.0
Canada,1637441.0,27974.0,0.0,0.0,5794.0,60.0,0.0
Central African Republic,11371.0,100.0,0.0,0.0,0.0,0.0,0.0
Chad,5042.0,174.0,0.0,0.0,4.0,0.0,0.0
Chile,1655071.0,37476.0,0.0,0.0,807.0,8.0,0.0
China,108495.0,4849.0,0.0,0.0,45.0,0.0,0.0
Colombia,4959144.0,126336.0,0.0,0.0,1867.0,37.0,0.0
Comoros,4147.0,147.0,0.0,0.0,6.0,0.0,0.0
Congo,71356.0,1281.0,0.0,0.0,175.0,4.0,0.0
Costa Rica,533873.0,6413.0,0.0,0.0,1688.0,27.0,0.0
Croatia,406307.0,8650.0,0.0,0.0,1517.0,10.0,0.0
Cuba,882477.0,7486.0,0.0,0.0,5049.0,50.0,0.0
Cyprus,120272.0,552.0,0.0,0.0,129.0,0.0,0.0
Czechia,1692412.0,30475.0,0.0,0.0,923.0,16.0,0.0
Denmark,360999.0,2661.0,0.0,0.0,449.0,3.0,0.0
