country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,1330.0,43.0,188.0,1099.0,104.0,3.0,0.0
Albania,712.0,27.0,403.0,282.0,34.0,0.0,9.0
Algeria,3256.0,419.0,1479.0,1358.0,129.0,4.0,71.0
Andorra,738.0,40.0,344.0,354.0,7.0,0.0,0.0
Angola,25.0,2.0,6.0,17.0,0.0,0.0,0.0
Antigua and Barbuda,24.0,3.0,11.0,10.0,0.0,0.0,0.0
Argentina,3780.0,185.0,1030.0,2565.0,173.0,9.0,54.0
Armenia,1677.0,28.0,803.0,846.0,81.0,1.0,75.0
Australia,6694.0,80.0,4223.0,2391.0,17.0,1.0,99.0
Austria,15148.0,536.0,12103.0,2509.0,77.0,6.0,231.0
Azerbaijan,1617.0,21.0,1080.0,516.0,25.0,0.0,67.0
Bahamas,78.0,11.0,15.0,52.0,5.0,0.0,0.0
Bahrain,2588.0,8.0,1160.0,1420.0,70.0,0.0,47.0
Bangladesh,4998.0,140.0,113.0,4745.0,309.0,9.0,1.0
Barbados,79.0,6.0,31.0,42.0,2.0,0.0,0.0
Belarus,9590.0,67.0,1573.0,7950.0,817.0,4.0,453.0
Belgium,45325.0,6917.0,10417.0,27991.0,1032.0,238.0,295.0
Belize,18.0,2.0,5.0,11.0,0.0,0.0,0.0
Benin,54.0,1.0,27.0,26.0,0.0,0.0,0.0
Bhutan,7.0,0.0,3.0,4.0,0.0,0.0,0.0
Bolivia,866.0,46.0,54.0,766.0,59.0,2.0,0.0
Bosnia and Herzegovina,1486.0,57.0,592.0,837.0,65.0,2.0,54.0
Botswana,22.0,1.0,0.0,21.0,0.0,0.0,0.0
Brazil,59324.0,4057.0,29160.0,26107.0,5281.0,353.0,1505.0
Brunei,138.0,1.0,121.0,16.0,0.0,0.0,1.0
Bulgaria,1247.0,55.0,197.0,995.0,13.0,1.0,0.0
Burkina Faso,629.0,41.0,442.0,146.0,0.0,0.0,17.0
Burundi,11.0,1.0,4.0,6.0,0.0,0.0,0.0
Cabo Verde,90.0,1.0,1.0,88.0,2.0,0.0,0.0
Cambodia,122.0,0.0,117.0,5.0,0.0,0.0,0.0
Cameroon,1518.0,53.0,697.0,768.0,88.0,10.0,29.0
Canada,46675.0,3090.0,16013.0,27572.0,1562.0,175.0,864.0
Central African Republic,16.0,0.0,10.0,6.0,0.0,0.0,0.0
Chad,46.0,0.0,15.0,31.0,6.0,0.0,7.0
Chile,12858.0,181.0,6746.0,5931.0,552.0,7.0,419.0
China,83909.0,4636.0,78175.0,1098.0,10.0,0.0,66.0
