country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,37517.0,1367.0,26714.0,9436.0,7.0,0.0,0.0
Albania,7117.0,219.0,3695.0,3203.0,146.0,6.0,79.0
Algeria,37664.0,1351.0,26308.0,10005.0,477.0,10.0,304.0
Andorra,989.0,53.0,863.0,73.0,8.0,0.0,5.0
Angola,1852.0,86.0,584.0,1182.0,37.0,6.0,7.0
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,93.0,3.0,83.0,7.0,1.0,0.0,7.0
Argentina,282437.0,5527.0,199005.0,77905.0,6365.0,165.0,6571.0
Armenia,41299.0,814.0,34164.0,6321.0,276.0,5.0,267.0
Australia,23035.0,379.0,10638.0,12018.0,293.0,4.0,631.0
Austria,22876.0,725.0,20499.0,1652.0,282.0,0.0,153.0
Azerbaijan,34018.0,504.0,31490.0,2024.0,103.0,4.0,221.0
Bahamas,1119.0,17.0,138.0,964.0,30.0,2.0,0.0
Bahrain,46052.0,168.0,42469.0,3415.0,326.0,1.0,289.0
Bangladesh,271881.0,3591.0,156623.0,111667.0,2766.0,34.0,1752.0
Barbados,148.0,7.0,119.0,22.0,4.0,0.0,1.0
Belarus,69308.0,603.0,66452.0,2253.0,105.0,4.0,274.0
Belgium,77113.0,9924.0,17941.0,49248.0,922.0,8.0,28.0
Belize,356.0,3.0,32.0,321.0,60.0,1.0,0.0
Benin,2014.0,38.0,1681.0,295.0,0.0,0.0,0.0
Bhutan,133.0,0.0,102.0,31.0,5.0,0.0,2.0
Bolivia,97950.0,3939.0,34723.0,59288.0,1491.0,55.0,1003.0
Bosnia and Herzegovina,15535.0,469.0,9344.0,5722.0,351.0,11.0,188.0
Botswana,1214.0,3.0,120.0,1091.0,0.0,0.0,0.0
Brazil,3283227.0,106642.0,2616981.0,559604.0,49407.0,1007.0,95881.0
Brunei,142.0,3.0,138.0,1.0,0.0,0.0,0.0
Bulgaria,14243.0,492.0,9114.0,4637.0,350.0,10.0,635.0
Burkina Faso,1238.0,54.0,1005.0,179.0,10.0,0.0,8.0
Burundi,412.0,1.0,315.0,96.0,2.0,0.0,0.0
Cabo Verde,3136.0,33.0,2254.0,849.0,63.0,0.0,22.0
Cambodia,273.0,0.0,225.0,48.0,0.0,0.0,0.0
Cameroon,18469.0,401.0,15320.0,2748.0,161.0,0.0,0.0
Canada,121511.0,9048.0,109657.0,2806.0,406.0,4.0,397.0
Central African Republic,4652.0,61.0,1728.0,2863.0,0.0,0.0,0.0
Chad,951.0,76.0,862.0,13.0,2.0,0.0,2.0
Chile,382111.0,10340.0,355037.0,16734.0,2077.0,41.0,1906.0
China,89214.0,4700.0,82956.0,1558.0,70.0,1.0,152.0
Colombia,445111.0,14492.0,261293.0,169326.0,11306.0,347.0,10799.0
Comoros,403.0,7.0,379.0,17.0,4.0,0.0,0.0
Congo,13350.0,298.0,10137.0,2915.0,16.0,4.0,32.0
Costa Rica,26931.0,281.0,8785.0,17865.0,802.0,9.0,373.0
Croatia,6258.0,163.0,5134.0,961.0,208.0,2.0,56.0
Cuba,3229.0,88.0,2547.0,594.0,55.0,-1.0,22.0
Cyprus,1305.0,20.0,870.0,415.0,14.0,0.0,0.0
Czechia,19693.0,394.0,13731.0,5568.0,292.0,3.0,157.0
Denmark,15758.0,621.0,13455.0,1682.0,168.0,0.0,85.0
Diamond Princess,712.0,13.0,651.0,48.0,0.0,0.0,0.0
Djibouti,5367.0,59.0,5181.0,127.0,9.0,0.0,14.0
Dominica,18.0,0.0,18.0,0.0,0.0,0.0,0.0
Dominican Republic,84488.0,1409.0,49539.0,33540.0,1354.0,16.0,1593.0
Ecuador,99409.0,6030.0,79176.0,14203.0,1066.0,20.0,219.0
Egypt,96220.0,5124.0,57858.0,33238.0,112.0,17.0,968.0
El Salvador,22314.0,595.0,10455.0,11264.0,321.0,11.0,201.0
Equatorial Guinea,4821.0,83.0,2182.0,2556.0,0.0,0.0,0.0
Eritrea,285.0,0.0,248.0,37.0,0.0,0.0,0.0
Estonia,2177.0,63.0,1976.0,138.0,3.0,0.0,1.0
Eswatini,3670.0,68.0,1991.0,1611.0,71.0,3.0,0.0
Ethiopia,27242.0,492.0,11660.0,15090.0,1038.0,13.0,232.0
Fiji,28.0,1.0,20.0,7.0,0.0,0.0,0.0
Finland,7770.0,313.0,7050.0,407.0,21.0,0.0,0.0
France,251764.0,30412.0,83993.0,137359.0,2914.0,19.0,381.0
Gabon,8225.0,51.0,6277.0,1897.0,148.0,0.0,357.0
Gambia,1623.0,50.0,304.0,1269.0,67.0,7.0,37.0
Georgia,1306.0,17.0,1085.0,204.0,23.0,0.0,17.0
Germany,223791.0,9230.0,200440.0,14121.0,1510.0,13.0,786.0
Ghana,41847.0,223.0,39718.0,1906.0,122.0,0.0,223.0
Greece,6632.0,223.0,1347.0,5062.0,251.0,2.0,0.0
Grenada,24.0,0.0,23.0,1.0,0.0,0.0,0.0
