country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,36358.0,1272.0,25358.0,9728.0,105.0,1.0,160.0
Albania,4997.0,148.0,2789.0,2060.0,117.0,4.0,44.0
Algeria,28615.0,1174.0,19233.0,8208.0,642.0,11.0,396.0
Andorra,907.0,52.0,803.0,52.0,0.0,0.0,0.0
Angola,1000.0,47.0,266.0,687.0,50.0,6.0,24.0
Antigua and Barbuda,86.0,3.0,65.0,18.0,0.0,0.0,0.0
Argentina,173355.0,3179.0,75083.0,95093.0,5939.0,120.0,2508.0
Armenia,37629.0,719.0,27357.0,9553.0,239.0,8.0,692.0
Australia,15582.0,176.0,9617.0,5789.0,279.0,9.0,306.0
Austria,20677.0,713.0,18379.0,1585.0,119.0,0.0,133.0
Azerbaijan,30858.0,430.0,23873.0,6555.0,412.0,7.0,631.0
Bahamas,447.0,11.0,91.0,345.0,65.0,0.0,0.0
Bahrain,39921.0,141.0,36531.0,3249.0,439.0,0.0,421.0
Bangladesh,229185.0,3000.0,127414.0,98771.0,2960.0,35.0,1731.0
Barbados,110.0,7.0,94.0,9.0,0.0,0.0,0.0
Belarus,67366.0,543.0,60669.0,6154.0,115.0,5.0,177.0
Belgium,66662.0,9833.0,17476.0,39353.0,234.0,11.0,24.0
Belize,48.0,2.0,27.0,19.0,0.0,0.0,1.0
Benin,1770.0,35.0,1036.0,699.0,0.0,0.0,0.0
Bhutan,99.0,0.0,86.0,13.0,0.0,0.0,0.0
Bolivia,72327.0,2720.0,21971.0,47636.0,1146.0,73.0,493.0
Bosnia and Herzegovina,10766.0,297.0,5220.0,5249.0,268.0,3.0,290.0
Botswana,739.0,2.0,63.0,674.0,0.0,0.0,0.0
Brazil,2483191.0,88539.0,1868749.0,525903.0,40816.0,921.0,22108.0
Brunei,141.0,3.0,138.0,0.0,0.0,0.0,0.0
Bulgaria,10871.0,355.0,5766.0,4750.0,250.0,8.0,181.0
Burkina Faso,1105.0,53.0,926.0,126.0,5.0,0.0,0.0
Burundi,378.0,1.0,301.0,76.0,0.0,0.0,0.0
Cabo Verde,2354.0,22.0,1616.0,716.0,26.0,0.0,66.0
Cambodia,226.0,0.0,147.0,79.0,0.0,0.0,0.0
Cameroon,17179.0,391.0,14539.0,2249.0,69.0,0.0,0.0
Canada,116871.0,9001.0,101686.0,6184.0,400.0,10.0,239.0
Central African Republic,4599.0,59.0,1546.0,2994.0,0.0,0.0,0.0
Chad,926.0,75.0,810.0,41.0,4.0,0.0,0.0
Chile,349800.0,9240.0,322332.0,18228.0,1877.0,53.0,2378.0
China,86990.0,4657.0,80517.0,1816.0,207.0,1.0,51.0
Colombia,267385.0,9074.0,136690.0,121621.0,10284.0,297.0,5529.0
Comoros,354.0,7.0,328.0,19.0,0.0,0.0,0.0
Congo,12073.0,262.0,6759.0,5052.0,29.0,0.0,230.0
Costa Rica,16344.0,125.0,3920.0,12299.0,503.0,10.0,96.0
Croatia,4923.0,140.0,4034.0,749.0,42.0,1.0,98.0
Cuba,2555.0,87.0,2352.0,116.0,23.0,0.0,1.0
Cyprus,1067.0,19.0,852.0,196.0,7.0,0.0,0.0
Czechia,15799.0,374.0,11428.0,3997.0,283.0,1.0,0.0
Denmark,13811.0,613.0,12652.0,546.0,36.0,0.0,34.0
Diamond Princess,712.0,13.0,651.0,48.0,0.0,0.0,0.0
Djibouti,5068.0,58.0,4992.0,18.0,9.0,0.0,15.0
Dominica,18.0,0.0,18.0,0.0,0.0,0.0,0.0
Dominican Republic,64690.0,1101.0,32014.0,31575.0,534.0,18.0,1810.0
Ecuador,82279.0,5584.0,35283.0,41412.0,1118.0,52.0,387.0
Egypt,92947.0,4691.0,35959.0,52297.0,465.0,39.0,1121.0
El Salvador,15446.0,417.0,7903.0,7126.0,411.0,9.0,125.0
Equatorial Guinea,3071.0,51.0,842.0,2178.0,0.0,0.0,0.0
Eritrea,265.0,0.0,191.0,74.0,0.0,0.0,0.0
Estonia,2038.0,69.0,1924.0,45.0,4.0,0.0,1.0
Eswatini,2404.0,39.0,1025.0,1340.0,88.0,5.0,0.0
Ethiopia,15200.0,239.0,6526.0,8435.0,653.0,11.0,140.0
Fiji,27.0,0.0,18.0,9.0,0.0,0.0,0.0
Finland,7404.0,329.0,6920.0,155.0,6.0,0.0,0.0
France,223072.0,30227.0,81441.0,111404.0,564.0,13.0,229.0
Gabon,7189.0,49.0,4682.0,2458.0,0.0,0.0,0.0
Gambia,326.0,8.0,66.0,252.0,0.0,0.0,0.0
Georgia,1145.0,16.0,927.0,202.0,8.0,0.0,5.0
